"","indicator.id","indicator.value","country.id","country.value","countryiso3code","date","value","unit","obs_status","decimal"
"620",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GH,Ghana,"GHA","2017",NA,"","",0
"621",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GI,Gibraltar,"GIB","2021",NA,"","",0
"622",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GI,Gibraltar,"GIB","2020",NA,"","",0
"623",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GI,Gibraltar,"GIB","2019",NA,"","",0
"624",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GI,Gibraltar,"GIB","2018",NA,"","",0
"625",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GI,Gibraltar,"GIB","2017",NA,"","",0
"626",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GR,Greece,"GRC","2021",NA,"","",0
"627",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GR,Greece,"GRC","2020",NA,"","",0
"628",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GR,Greece,"GRC","2019",NA,"","",0
"629",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GR,Greece,"GRC","2018",97.93595,"","",0
"630",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GR,Greece,"GRC","2017",NA,"","",0
"631",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GL,Greenland,"GRL","2021",NA,"","",0
"632",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GL,Greenland,"GRL","2020",NA,"","",0
"633",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GL,Greenland,"GRL","2019",NA,"","",0
"634",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GL,Greenland,"GRL","2018",NA,"","",0
"635",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GL,Greenland,"GRL","2017",NA,"","",0
"636",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GD,Grenada,"GRD","2021",NA,"","",0
"637",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GD,Grenada,"GRD","2020",NA,"","",0
"638",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GD,Grenada,"GRD","2019",NA,"","",0
"639",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GD,Grenada,"GRD","2018",NA,"","",0
"640",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GD,Grenada,"GRD","2017",NA,"","",0
"641",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GU,Guam,"GUM","2021",NA,"","",0
"642",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GU,Guam,"GUM","2020",NA,"","",0
"643",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GU,Guam,"GUM","2019",NA,"","",0
"644",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GU,Guam,"GUM","2018",NA,"","",0
"645",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GU,Guam,"GUM","2017",NA,"","",0
"646",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GT,Guatemala,"GTM","2021",NA,"","",0
"647",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GT,Guatemala,"GTM","2020",NA,"","",0
"648",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GT,Guatemala,"GTM","2019",NA,"","",0
"649",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GT,Guatemala,"GTM","2018",80.81068,"","",0
"650",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GT,Guatemala,"GTM","2017",NA,"","",0
"651",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GN,Guinea,"GIN","2021",NA,"","",0
"652",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GN,Guinea,"GIN","2020",NA,"","",0
"653",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GN,Guinea,"GIN","2019",NA,"","",0
"654",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GN,Guinea,"GIN","2018",39.61768,"","",0
"655",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GN,Guinea,"GIN","2017",NA,"","",0
"656",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GW,Guinea-Bissau,"GNB","2021",NA,"","",0
"657",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GW,Guinea-Bissau,"GNB","2020",NA,"","",0
"658",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GW,Guinea-Bissau,"GNB","2019",NA,"","",0
"659",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GW,Guinea-Bissau,"GNB","2018",NA,"","",0
"660",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GW,Guinea-Bissau,"GNB","2017",NA,"","",0
"661",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GY,Guyana,"GUY","2021",NA,"","",0
"662",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GY,Guyana,"GUY","2020",NA,"","",0
"663",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GY,Guyana,"GUY","2019",NA,"","",0
"664",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GY,Guyana,"GUY","2018",NA,"","",0
"665",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),GY,Guyana,"GUY","2017",NA,"","",0
"666",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HT,Haiti,"HTI","2021",NA,"","",0
"667",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HT,Haiti,"HTI","2020",NA,"","",0
"668",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HT,Haiti,"HTI","2019",NA,"","",0
"669",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HT,Haiti,"HTI","2018",NA,"","",0
"670",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HT,Haiti,"HTI","2017",NA,"","",0
"671",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HN,Honduras,"HND","2021",NA,"","",0
"672",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HN,Honduras,"HND","2020",NA,"","",0
"673",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HN,Honduras,"HND","2019",88.50743,"","",0
"674",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HN,Honduras,"HND","2018",87.20524,"","",0
"675",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HN,Honduras,"HND","2017",NA,"","",0
"676",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HK,Hong Kong SAR, China,"HKG","2021",NA,"","",0
"677",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HK,Hong Kong SAR, China,"HKG","2020",NA,"","",0
"678",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HK,Hong Kong SAR, China,"HKG","2019",NA,"","",0
"679",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HK,Hong Kong SAR, China,"HKG","2018",NA,"","",0
"680",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HK,Hong Kong SAR, China,"HKG","2017",NA,"","",0
"681",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HU,Hungary,"HUN","2021",NA,"","",0
"682",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HU,Hungary,"HUN","2020",NA,"","",0
"683",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HU,Hungary,"HUN","2019",NA,"","",0
"684",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HU,Hungary,"HUN","2018",NA,"","",0
"685",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),HU,Hungary,"HUN","2017",NA,"","",0
"686",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IS,Iceland,"ISL","2021",NA,"","",0
"687",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IS,Iceland,"ISL","2020",NA,"","",0
"688",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IS,Iceland,"ISL","2019",NA,"","",0
"689",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IS,Iceland,"ISL","2018",NA,"","",0
"690",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IS,Iceland,"ISL","2017",NA,"","",0
"691",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IN,India,"IND","2021",NA,"","",0
"692",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IN,India,"IND","2020",NA,"","",0
"693",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IN,India,"IND","2019",NA,"","",0
"694",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IN,India,"IND","2018",74.37299,"","",0
"695",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IN,India,"IND","2017",NA,"","",0
"696",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ID,Indonesia,"IDN","2021",NA,"","",0
"697",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ID,Indonesia,"IDN","2020",95.99901,"","",0
"698",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ID,Indonesia,"IDN","2019",NA,"","",0
"699",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ID,Indonesia,"IDN","2018",95.65856,"","",0
"700",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ID,Indonesia,"IDN","2017",NA,"","",0
"701",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IR,Iran, Islamic Rep.,"IRN","2021",NA,"","",0
"702",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IR,Iran, Islamic Rep.,"IRN","2020",NA,"","",0
"703",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IR,Iran, Islamic Rep.,"IRN","2019",NA,"","",0
"704",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IR,Iran, Islamic Rep.,"IRN","2018",NA,"","",0
"705",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IR,Iran, Islamic Rep.,"IRN","2017",NA,"","",0
"706",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IQ,Iraq,"IRQ","2021",NA,"","",0
"707",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IQ,Iraq,"IRQ","2020",NA,"","",0
"708",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IQ,Iraq,"IRQ","2019",NA,"","",0
"709",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IQ,Iraq,"IRQ","2018",NA,"","",0
"710",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IQ,Iraq,"IRQ","2017",85.60000,"","",0
"711",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IE,Ireland,"IRL","2021",NA,"","",0
"712",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IE,Ireland,"IRL","2020",NA,"","",0
"713",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IE,Ireland,"IRL","2019",NA,"","",0
"714",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IE,Ireland,"IRL","2018",NA,"","",0
"715",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IE,Ireland,"IRL","2017",NA,"","",0
"716",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IM,Isle of Man,"IMN","2021",NA,"","",0
"717",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IM,Isle of Man,"IMN","2020",NA,"","",0
"718",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IM,Isle of Man,"IMN","2019",NA,"","",0
"719",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IM,Isle of Man,"IMN","2018",NA,"","",0
"720",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IM,Isle of Man,"IMN","2017",NA,"","",0
"721",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IL,Israel,"ISR","2021",NA,"","",0
"722",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IL,Israel,"ISR","2020",NA,"","",0
"723",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IL,Israel,"ISR","2019",NA,"","",0
"724",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IL,Israel,"ISR","2018",NA,"","",0
"725",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IL,Israel,"ISR","2017",NA,"","",0
"726",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IT,Italy,"ITA","2021",NA,"","",0
"727",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IT,Italy,"ITA","2020",NA,"","",0
"728",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IT,Italy,"ITA","2019",99.34910,"","",0
"729",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IT,Italy,"ITA","2018",99.15576,"","",0
"730",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),IT,Italy,"ITA","2017",NA,"","",0
"731",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JM,Jamaica,"JAM","2021",NA,"","",0
"732",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JM,Jamaica,"JAM","2020",NA,"","",0
"733",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JM,Jamaica,"JAM","2019",NA,"","",0
"734",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JM,Jamaica,"JAM","2018",NA,"","",0
"735",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JM,Jamaica,"JAM","2017",NA,"","",0
"736",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JP,Japan,"JPN","2021",NA,"","",0
"737",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JP,Japan,"JPN","2020",NA,"","",0
"738",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JP,Japan,"JPN","2019",NA,"","",0
"739",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JP,Japan,"JPN","2018",NA,"","",0
"740",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JP,Japan,"JPN","2017",NA,"","",0
"741",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JO,Jordan,"JOR","2021",NA,"","",0
"742",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JO,Jordan,"JOR","2020",NA,"","",0
"743",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JO,Jordan,"JOR","2019",NA,"","",0
"744",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JO,Jordan,"JOR","2018",98.22711,"","",0
"745",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),JO,Jordan,"JOR","2017",NA,"","",0
"746",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KZ,Kazakhstan,"KAZ","2021",NA,"","",0
"747",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KZ,Kazakhstan,"KAZ","2020",NA,"","",0
"748",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KZ,Kazakhstan,"KAZ","2019",NA,"","",0
"749",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KZ,Kazakhstan,"KAZ","2018",99.78163,"","",0
"750",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KZ,Kazakhstan,"KAZ","2017",NA,"","",0
"751",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KE,Kenya,"KEN","2021",NA,"","",0
"752",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KE,Kenya,"KEN","2020",NA,"","",0
"753",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KE,Kenya,"KEN","2019",NA,"","",0
"754",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KE,Kenya,"KEN","2018",81.53497,"","",0
"755",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KE,Kenya,"KEN","2017",NA,"","",0
"756",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KI,Kiribati,"KIR","2021",NA,"","",0
"757",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KI,Kiribati,"KIR","2020",NA,"","",0
"758",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KI,Kiribati,"KIR","2019",NA,"","",0
"759",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KI,Kiribati,"KIR","2018",NA,"","",0
"760",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KI,Kiribati,"KIR","2017",NA,"","",0
"761",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KP,Korea, Dem. People's Rep.,"PRK","2021",NA,"","",0
"762",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KP,Korea, Dem. People's Rep.,"PRK","2020",NA,"","",0
"763",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KP,Korea, Dem. People's Rep.,"PRK","2019",NA,"","",0
"764",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KP,Korea, Dem. People's Rep.,"PRK","2018",NA,"","",0
"765",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KP,Korea, Dem. People's Rep.,"PRK","2017",NA,"","",0
"766",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KR,Korea, Rep.,"KOR","2021",NA,"","",0
"767",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KR,Korea, Rep.,"KOR","2020",NA,"","",0
"768",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KR,Korea, Rep.,"KOR","2019",NA,"","",0
"769",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KR,Korea, Rep.,"KOR","2018",NA,"","",0
"770",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KR,Korea, Rep.,"KOR","2017",NA,"","",0
"771",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),XK,Kosovo,"XKX","2021",NA,"","",0
"772",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),XK,Kosovo,"XKX","2020",NA,"","",0
"773",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),XK,Kosovo,"XKX","2019",NA,"","",0
"774",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),XK,Kosovo,"XKX","2018",NA,"","",0
"775",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),XK,Kosovo,"XKX","2017",NA,"","",0
"776",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KW,Kuwait,"KWT","2021",NA,"","",0
"777",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KW,Kuwait,"KWT","2020",96.45754,"","",0
"778",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KW,Kuwait,"KWT","2019",NA,"","",0
"779",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KW,Kuwait,"KWT","2018",96.05647,"","",0
"780",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KW,Kuwait,"KWT","2017",96.03595,"","",0
"781",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KG,Kyrgyz Republic,"KGZ","2021",NA,"","",0
"782",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KG,Kyrgyz Republic,"KGZ","2020",NA,"","",0
"783",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KG,Kyrgyz Republic,"KGZ","2019",NA,"","",0
"784",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KG,Kyrgyz Republic,"KGZ","2018",99.58600,"","",0
"785",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KG,Kyrgyz Republic,"KGZ","2017",NA,"","",0
"786",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LA,Lao PDR,"LAO","2021",NA,"","",0
"787",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LA,Lao PDR,"LAO","2020",NA,"","",0
"788",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LA,Lao PDR,"LAO","2019",NA,"","",0
"789",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LA,Lao PDR,"LAO","2018",NA,"","",0
"790",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LA,Lao PDR,"LAO","2017",NA,"","",0
"791",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LV,Latvia,"LVA","2021",NA,"","",0
"792",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LV,Latvia,"LVA","2020",NA,"","",0
"793",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LV,Latvia,"LVA","2019",NA,"","",0
"794",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LV,Latvia,"LVA","2018",99.88931,"","",0
"795",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LV,Latvia,"LVA","2017",NA,"","",0
"796",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LB,Lebanon,"LBN","2021",NA,"","",0
"797",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LB,Lebanon,"LBN","2020",NA,"","",0
"798",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LB,Lebanon,"LBN","2019",NA,"","",0
"799",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LB,Lebanon,"LBN","2018",95.06944,"","",0
"800",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LB,Lebanon,"LBN","2017",NA,"","",0
"801",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LS,Lesotho,"LSO","2021",NA,"","",0
"802",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LS,Lesotho,"LSO","2020",NA,"","",0
"803",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LS,Lesotho,"LSO","2019",NA,"","",0
"804",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LS,Lesotho,"LSO","2018",NA,"","",0
"805",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LS,Lesotho,"LSO","2017",NA,"","",0
"806",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LR,Liberia,"LBR","2021",NA,"","",0
"807",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LR,Liberia,"LBR","2020",NA,"","",0
"808",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LR,Liberia,"LBR","2019",NA,"","",0
"809",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LR,Liberia,"LBR","2018",NA,"","",0
"810",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LR,Liberia,"LBR","2017",48.30136,"","",0
"811",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LY,Libya,"LBY","2021",NA,"","",0
"812",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LY,Libya,"LBY","2020",NA,"","",0
"813",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LY,Libya,"LBY","2019",NA,"","",0
"814",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LY,Libya,"LBY","2018",NA,"","",0
"815",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LY,Libya,"LBY","2017",NA,"","",0
"816",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LI,Liechtenstein,"LIE","2021",NA,"","",0
"817",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LI,Liechtenstein,"LIE","2020",NA,"","",0
"818",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LI,Liechtenstein,"LIE","2019",NA,"","",0
"819",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LI,Liechtenstein,"LIE","2018",NA,"","",0
"820",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LI,Liechtenstein,"LIE","2017",NA,"","",0
"821",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LT,Lithuania,"LTU","2021",NA,"","",0
"822",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LT,Lithuania,"LTU","2020",NA,"","",0
"823",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LT,Lithuania,"LTU","2019",NA,"","",0
"824",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LT,Lithuania,"LTU","2018",NA,"","",0
"825",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LT,Lithuania,"LTU","2017",NA,"","",0
"826",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LU,Luxembourg,"LUX","2021",NA,"","",0
"827",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LU,Luxembourg,"LUX","2020",NA,"","",0
"828",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LU,Luxembourg,"LUX","2019",NA,"","",0
"829",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LU,Luxembourg,"LUX","2018",NA,"","",0
"830",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LU,Luxembourg,"LUX","2017",NA,"","",0
"831",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MO,Macao SAR, China,"MAC","2021",NA,"","",0
