"";"fdi_indicator.id";"fdi_indicator.value";"fdi_country.id";"fdi_country.value";"country_code";"year";"fdi_value";"fdi_unit";"fdi_obs_status";"fdi_decimal"
"914";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MA;Morocco;"MAR";"2018"; 3.544387e+09;"";"";0
"915";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MA;Morocco;"MAR";"2017"; 2.680110e+09;"";"";0
"916";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MZ;Mozambique;"MOZ";"2021";NA;"";"";0
"917";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MZ;Mozambique;"MOZ";"2020"; 3.187942e+09;"";"";0
"918";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MZ;Mozambique;"MOZ";"2019"; 2.180768e+09;"";"";0
"919";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MZ;Mozambique;"MOZ";"2018"; 1.678061e+09;"";"";0
"920";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MZ;Mozambique;"MOZ";"2017"; 2.319072e+09;"";"";0
"921";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MM;Myanmar;"MMR";"2021";NA;"";"";0
"922";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MM;Myanmar;"MMR";"2020"; 1.834212e+09;"";"";0
"923";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MM;Myanmar;"MMR";"2019"; 1.735589e+09;"";"";0
"924";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MM;Myanmar;"MMR";"2018"; 1.768196e+09;"";"";0
"925";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MM;Myanmar;"MMR";"2017"; 4.804272e+09;"";"";0
"926";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NA;Namibia;"NAM";"2021";NA;"";"";0
"927";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NA;Namibia;"NAM";"2020";-1.593429e+08;"";"";0
"928";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NA;Namibia;"NAM";"2019";-1.764783e+08;"";"";0
"929";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NA;Namibia;"NAM";"2018"; 2.343727e+08;"";"";0
"930";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NA;Namibia;"NAM";"2017"; 2.804770e+08;"";"";0
"931";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NR;Nauru;"NRU";"2021";NA;"";"";0
"932";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NR;Nauru;"NRU";"2020";NA;"";"";0
"933";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NR;Nauru;"NRU";"2019";NA;"";"";0
"934";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NR;Nauru;"NRU";"2018";NA;"";"";0
"935";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NR;Nauru;"NRU";"2017";NA;"";"";0
"936";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NP;Nepal;"NPL";"2021";NA;"";"";0
"937";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NP;Nepal;"NPL";"2020"; 1.266263e+08;"";"";0
"938";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NP;Nepal;"NPL";"2019"; 1.855633e+08;"";"";0
"939";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NP;Nepal;"NPL";"2018"; 6.826179e+07;"";"";0
"940";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NP;Nepal;"NPL";"2017"; 1.962651e+08;"";"";0
"941";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NL;Netherlands;"NLD";"2021";NA;"";"";0
"942";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NL;Netherlands;"NLD";"2020";-1.493217e+11;"";"";0
"943";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NL;Netherlands;"NLD";"2019";-1.692976e+11;"";"";0
"944";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NL;Netherlands;"NLD";"2018";-3.447077e+11;"";"";0
"945";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NL;Netherlands;"NLD";"2017"; 2.136477e+11;"";"";0
"946";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NC;New Caledonia;"NCL";"2021";NA;"";"";0
"947";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NC;New Caledonia;"NCL";"2020"; 4.428223e+08;"";"";0
"948";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NC;New Caledonia;"NCL";"2019"; 6.617606e+08;"";"";0
"949";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NC;New Caledonia;"NCL";"2018"; 2.498173e+08;"";"";0
"950";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NC;New Caledonia;"NCL";"2017"; 4.101459e+08;"";"";0
"951";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NZ;New Zealand;"NZL";"2021";NA;"";"";0
"952";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NZ;New Zealand;"NZL";"2020"; 4.057542e+09;"";"";0
"953";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NZ;New Zealand;"NZL";"2019"; 2.921028e+09;"";"";0
"954";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NZ;New Zealand;"NZL";"2018"; 2.516489e+09;"";"";0
"955";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NZ;New Zealand;"NZL";"2017"; 2.390036e+09;"";"";0
"956";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NI;Nicaragua;"NIC";"2021";NA;"";"";0
"957";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NI;Nicaragua;"NIC";"2020"; 1.823000e+08;"";"";0
"958";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NI;Nicaragua;"NIC";"2019"; 5.030000e+08;"";"";0
"959";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NI;Nicaragua;"NIC";"2018"; 8.376000e+08;"";"";0
"960";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NI;Nicaragua;"NIC";"2017"; 1.035400e+09;"";"";0
"961";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NE;Niger;"NER";"2021";NA;"";"";0
"962";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NE;Niger;"NER";"2020"; 3.606536e+08;"";"";0
"963";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NE;Niger;"NER";"2019"; 7.171476e+08;"";"";0
"964";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NE;Niger;"NER";"2018"; 4.660423e+08;"";"";0
"965";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NE;Niger;"NER";"2017"; 3.387107e+08;"";"";0
"966";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NG;Nigeria;"NGA";"2021";NA;"";"";0
"967";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NG;Nigeria;"NGA";"2020"; 2.385278e+09;"";"";0
"968";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NG;Nigeria;"NGA";"2019"; 2.305100e+09;"";"";0
"969";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NG;Nigeria;"NGA";"2018"; 7.752474e+08;"";"";0
"970";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NG;Nigeria;"NGA";"2017"; 2.412975e+09;"";"";0
"971";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MK;North Macedonia;"MKD";"2021";NA;"";"";0
"972";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MK;North Macedonia;"MKD";"2020"; 7.693780e+06;"";"";0
"973";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MK;North Macedonia;"MKD";"2019"; 5.495008e+08;"";"";0
"974";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MK;North Macedonia;"MKD";"2018"; 6.487324e+08;"";"";0
"975";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MK;North Macedonia;"MKD";"2017"; 3.807390e+08;"";"";0
"976";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MP;Northern Mariana Islands;"MNP";"2021";NA;"";"";0
"977";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MP;Northern Mariana Islands;"MNP";"2020";NA;"";"";0
"978";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MP;Northern Mariana Islands;"MNP";"2019";NA;"";"";0
"979";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MP;Northern Mariana Islands;"MNP";"2018";NA;"";"";0
"980";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);MP;Northern Mariana Islands;"MNP";"2017";NA;"";"";0
"981";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NO;Norway;"NOR";"2021";NA;"";"";0
"982";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NO;Norway;"NOR";"2020";-4.102660e+09;"";"";0
"983";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NO;Norway;"NOR";"2019"; 1.632982e+10;"";"";0
"984";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NO;Norway;"NOR";"2018";-5.664319e+09;"";"";0
"985";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);NO;Norway;"NOR";"2017"; 5.900605e+09;"";"";0
"986";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);OM;Oman;"OMN";"2021";NA;"";"";0
"987";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);OM;Oman;"OMN";"2020"; 2.859558e+09;"";"";0
"988";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);OM;Oman;"OMN";"2019"; 4.376853e+09;"";"";0
"989";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);OM;Oman;"OMN";"2018"; 5.941222e+09;"";"";0
"990";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);OM;Oman;"OMN";"2017"; 2.917295e+09;"";"";0
"991";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PK;Pakistan;"PAK";"2021";NA;"";"";0
"992";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PK;Pakistan;"PAK";"2020"; 2.057000e+09;"";"";0
"993";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PK;Pakistan;"PAK";"2019"; 2.234000e+09;"";"";0
"994";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PK;Pakistan;"PAK";"2018"; 1.737000e+09;"";"";0
"995";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PK;Pakistan;"PAK";"2017"; 2.496000e+09;"";"";0
"996";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PW;Palau;"PLW";"2021";NA;"";"";0
"997";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PW;Palau;"PLW";"2020"; 2.400000e+07;"";"";0
"998";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PW;Palau;"PLW";"2019"; 2.200000e+07;"";"";0
"999";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PW;Palau;"PLW";"2018"; 2.150000e+07;"";"";0
"1000";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PW;Palau;"PLW";"2017"; 2.748463e+07;"";"";0
"1001";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PA;Panama;"PAN";"2021";NA;"";"";0
"1002";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PA;Panama;"PAN";"2020";-2.154734e+09;"";"";0
"1003";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PA;Panama;"PAN";"2019"; 4.451229e+09;"";"";0
"1004";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PA;Panama;"PAN";"2018"; 5.267262e+09;"";"";0
"1005";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PA;Panama;"PAN";"2017"; 4.082062e+09;"";"";0
"1006";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PG;Papua New Guinea;"PNG";"2021";NA;"";"";0
"1007";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PG;Papua New Guinea;"PNG";"2020";-9.354936e+08;"";"";0
"1008";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PG;Papua New Guinea;"PNG";"2019";-9.006556e+08;"";"";0
"1009";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PG;Papua New Guinea;"PNG";"2018"; 1.134644e+09;"";"";0
"1010";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PG;Papua New Guinea;"PNG";"2017"; 1.614706e+08;"";"";0
"1011";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PY;Paraguay;"PRY";"2021";NA;"";"";0
"1012";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PY;Paraguay;"PRY";"2020"; 9.292502e+07;"";"";0
"1013";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PY;Paraguay;"PRY";"2019"; 3.439022e+08;"";"";0
"1014";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PY;Paraguay;"PRY";"2018"; 1.938257e+08;"";"";0
"1015";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PY;Paraguay;"PRY";"2017"; 4.985289e+08;"";"";0
"1016";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PE;Peru;"PER";"2021";NA;"";"";0
"1017";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PE;Peru;"PER";"2020"; 7.316092e+08;"";"";0
"1018";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PE;Peru;"PER";"2019"; 4.760357e+09;"";"";0
"1019";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PE;Peru;"PER";"2018"; 5.872657e+09;"";"";0
"1020";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PE;Peru;"PER";"2017"; 7.413410e+09;"";"";0
"1021";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PH;Philippines;"PHL";"2021";NA;"";"";0
"1022";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PH;Philippines;"PHL";"2020"; 6.822133e+09;"";"";0
"1023";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PH;Philippines;"PHL";"2019"; 8.671366e+09;"";"";0
"1024";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PH;Philippines;"PHL";"2018"; 9.948599e+09;"";"";0
"1025";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PH;Philippines;"PHL";"2017"; 1.025644e+10;"";"";0
"1026";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PL;Poland;"POL";"2021";NA;"";"";0
"1027";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PL;Poland;"POL";"2020"; 1.738800e+10;"";"";0
"1028";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PL;Poland;"POL";"2019"; 1.684500e+10;"";"";0
"1029";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PL;Poland;"POL";"2018"; 1.762400e+10;"";"";0
"1030";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PL;Poland;"POL";"2017"; 1.176200e+10;"";"";0
"1031";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PT;Portugal;"PRT";"2021";NA;"";"";0
"1032";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PT;Portugal;"PRT";"2020"; 3.815635e+09;"";"";0
"1033";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PT;Portugal;"PRT";"2019"; 1.032004e+10;"";"";0
"1034";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PT;Portugal;"PRT";"2018"; 7.846087e+09;"";"";0
"1035";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PT;Portugal;"PRT";"2017"; 1.068384e+10;"";"";0
"1036";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PR;Puerto Rico;"PRI";"2021";NA;"";"";0
"1037";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PR;Puerto Rico;"PRI";"2020";NA;"";"";0
"1038";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PR;Puerto Rico;"PRI";"2019";NA;"";"";0
"1039";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PR;Puerto Rico;"PRI";"2018";NA;"";"";0
"1040";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);PR;Puerto Rico;"PRI";"2017";NA;"";"";0
"1041";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);QA;Qatar;"QAT";"2021";NA;"";"";0
"1042";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);QA;Qatar;"QAT";"2020";-2.434066e+09;"";"";0
"1043";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);QA;Qatar;"QAT";"2019";-2.812637e+09;"";"";0
"1044";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);QA;Qatar;"QAT";"2018";-2.186264e+09;"";"";0
"1045";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);QA;Qatar;"QAT";"2017"; 9.859890e+08;"";"";0
"1046";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RO;Romania;"ROU";"2021";NA;"";"";0
"1047";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RO;Romania;"ROU";"2020"; 3.602418e+09;"";"";0
"1048";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RO;Romania;"ROU";"2019"; 7.365442e+09;"";"";0
"1049";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RO;Romania;"ROU";"2018"; 7.343560e+09;"";"";0
"1050";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RO;Romania;"ROU";"2017"; 5.952910e+09;"";"";0
"1051";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RU;Russian Federation;"RUS";"2021";NA;"";"";0
"1052";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RU;Russian Federation;"RUS";"2020"; 9.478810e+09;"";"";0
"1053";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RU;Russian Federation;"RUS";"2019"; 3.197477e+10;"";"";0
"1054";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RU;Russian Federation;"RUS";"2018"; 8.784850e+09;"";"";0
"1055";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RU;Russian Federation;"RUS";"2017"; 2.855744e+10;"";"";0
"1056";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RW;Rwanda;"RWA";"2021";NA;"";"";0
"1057";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RW;Rwanda;"RWA";"2020"; 9.991513e+07;"";"";0
"1058";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RW;Rwanda;"RWA";"2019"; 2.631723e+08;"";"";0
"1059";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RW;Rwanda;"RWA";"2018"; 3.661923e+08;"";"";0
"1060";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RW;Rwanda;"RWA";"2017"; 2.740260e+08;"";"";0
"1061";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);WS;Samoa;"WSM";"2021";NA;"";"";0
"1062";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);WS;Samoa;"WSM";"2020"; 4.425308e+06;"";"";0
"1063";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);WS;Samoa;"WSM";"2019";-2.178816e+06;"";"";0
"1064";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);WS;Samoa;"WSM";"2018"; 1.671345e+07;"";"";0
"1065";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);WS;Samoa;"WSM";"2017"; 9.215372e+06;"";"";0
"1066";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SM;San Marino;"SMR";"2021";NA;"";"";0
"1067";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SM;San Marino;"SMR";"2020";NA;"";"";0
"1068";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SM;San Marino;"SMR";"2019";NA;"";"";0
"1069";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SM;San Marino;"SMR";"2018";NA;"";"";0
"1070";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SM;San Marino;"SMR";"2017";NA;"";"";0
"1071";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ST;Sao Tome and Principe;"STP";"2021";NA;"";"";0
"1072";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ST;Sao Tome and Principe;"STP";"2020"; 4.711218e+07;"";"";0
"1073";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ST;Sao Tome and Principe;"STP";"2019"; 2.419180e+07;"";"";0
"1074";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ST;Sao Tome and Principe;"STP";"2018"; 2.369832e+07;"";"";0
"1075";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);ST;Sao Tome and Principe;"STP";"2017"; 3.420849e+07;"";"";0
"1076";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SA;Saudi Arabia;"SAU";"2021";NA;"";"";0
"1077";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SA;Saudi Arabia;"SAU";"2020"; 5.399157e+09;"";"";0
"1078";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SA;Saudi Arabia;"SAU";"2019"; 4.562574e+09;"";"";0
"1079";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SA;Saudi Arabia;"SAU";"2018"; 4.247107e+09;"";"";0
"1080";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SA;Saudi Arabia;"SAU";"2017"; 1.418844e+09;"";"";0
"1081";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SN;Senegal;"SEN";"2021";NA;"";"";0
"1082";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SN;Senegal;"SEN";"2020"; 1.480501e+09;"";"";0
"1083";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SN;Senegal;"SEN";"2019"; 1.065463e+09;"";"";0
"1084";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SN;Senegal;"SEN";"2018"; 8.478416e+08;"";"";0
"1085";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SN;Senegal;"SEN";"2017"; 5.882930e+08;"";"";0
"1086";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RS;Serbia;"SRB";"2021";NA;"";"";0
"1087";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RS;Serbia;"SRB";"2020"; 3.485787e+09;"";"";0
"1088";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RS;Serbia;"SRB";"2019"; 4.268709e+09;"";"";0
"1089";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RS;Serbia;"SRB";"2018"; 4.071895e+09;"";"";0
"1090";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);RS;Serbia;"SRB";"2017"; 2.894616e+09;"";"";0
"1091";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SC;Seychelles;"SYC";"2021";NA;"";"";0
"1092";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SC;Seychelles;"SYC";"2020"; 1.751101e+08;"";"";0
"1093";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SC;Seychelles;"SYC";"2019"; 2.538806e+08;"";"";0
"1094";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SC;Seychelles;"SYC";"2018"; 3.076647e+08;"";"";0
"1095";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SC;Seychelles;"SYC";"2017"; 1.244655e+08;"";"";0
"1096";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SL;Sierra Leone;"SLE";"2021";NA;"";"";0
"1097";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SL;Sierra Leone;"SLE";"2020"; 1.351108e+08;"";"";0
"1098";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SL;Sierra Leone;"SLE";"2019"; 3.014854e+08;"";"";0
"1099";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SL;Sierra Leone;"SLE";"2018"; 2.504461e+08;"";"";0
"1100";BX.KLT.DINV.CD.WD;Foreign direct investment, net inflows (BoP, current US$);SL;Sierra Leone;"SLE";"2017"; 4.137245e+08;"";"";0
